,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,segRespRT,exp_pres_order,corrAns
148,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,punfullo,CVC,CVC,gar,nonword,match,gar,pun,filler09,,,,,
149,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,cicisa,CV,CVC,gar,nonword,mismatch,gar,cic,filler05,,,,,
150,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,puscalla,CVC,CVC,gar,nonword,match,gar,pus,filler04,,,,,
151,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,dinona,CV,CVC,gar,nonword,mismatch,gar,din,filler02,,,,,
153,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,venganza,CVC,CVC,jor,word,match,jor,ven,filler02,,,,,
154,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,fastidio,CVC,CVC,jor,word,match,jor,fas,filler03,,,,,
155,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,secuela,CV,CVC,jor,word,mismatch,jor,sec,filler04,,,,,
156,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,cilindro,CV,CVC,jor,word,mismatch,jor,cil,filler09,,,,,
157,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,zapato,CV,CVC,jor,word,mismatch,jor,zap,filler01,,,,,
158,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,jornada,CVC,CVC,jor,word,match,jor,jor,critical,,,,,
