,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,segRespRT,exp_pres_order,corrAns
155,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,vuzarda,CV,CVC,jor,nonword,mismatch,jor,vuz,filler09,,,,,
156,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,tanera,CV,CVC,jor,nonword,mismatch,jor,tan,filler08,,,,,
157,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,jorteda,CVC,CVC,jor,nonword,match,jor,jor,critical,,,,,
158,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,fimegra,CV,CVC,jor,nonword,mismatch,jor,fim,filler02,,,,,
159,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,nafiaca,CV,CVC,jor,nonword,mismatch,jor,naf,filler05,,,,,
160,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,puljida,CVC,CVC,jor,nonword,match,jor,pul,filler07,,,,,
161,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,binero,CV,CVC,jor,nonword,mismatch,jor,bin,filler06,,,,,
163,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,tildona,CVC,CV,ga,nonword,mismatch,gar,til,filler05,,,,,
164,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,mufenza,CV,CV,ga,nonword,match,gar,muf,filler06,,,,,
165,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,garele,CV,CV,ga,nonword,match,gar,gar,critical,,,,,
166,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,pembanse,CVC,CV,ga,nonword,mismatch,gar,pem,filler08,,,,,
167,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,dusnuente,CVC,CV,ga,nonword,mismatch,gar,dus,filler03,,,,,
168,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,cicauco,CV,CV,ga,nonword,match,gar,cic,filler02,,,,,
169,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,tulvano,CVC,CV,ga,nonword,mismatch,gar,tul,filler01,,,,,
170,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,sufiasa,CV,CV,ga,nonword,match,gar,suf,filler09,,,,,
171,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block09,numete,CV,CV,ga,nonword,match,gar,num,filler04,,,,,
173,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,bigote,CV,CV,jo,word,match,jor,big,filler09,,,,,
174,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,jornada,CVC,CV,jo,word,mismatch,jor,jor,critical,,,,,
175,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,vigilia,CV,CV,jo,word,match,jor,vig,filler07,,,,,
176,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,bufanda,CV,CV,jo,word,match,jor,buf,filler04,,,,,
177,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,tumulto,CV,CV,jo,word,match,jor,tum,filler02,,,,,
178,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,pupitre,CV,CV,jo,word,match,jor,pup,filler08,,,,,
179,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,ventaja,CVC,CV,jo,word,mismatch,jor,ven,filler03,,,,,
180,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,piscina,CVC,CV,jo,word,mismatch,jor,pis,filler06,,,,,
181,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block04,zancada,CVC,CV,jo,word,mismatch,jor,zan,filler01,,,,,
183,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block06,cilindro,CV,CVC,jor,word,mismatch,jor,cil,filler09,,,,,
184,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block06,vistazo,CVC,CVC,jor,word,match,jor,vis,filler06,,,,,
185,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block06,piltrafa,CVC,CVC,jor,word,match,jor,pil,filler04,,,,,
186,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block06,joroba,CV,CVC,jor,word,mismatch,jor,jor,critical,,,,,
187,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block06,fastidio,CVC,CVC,jor,word,match,jor,fas,filler03,,,,,
188,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block06,taquilla,CV,CVC,jor,word,mismatch,jor,taq,filler07,,,,,
