,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,exp_pres_order,corrAns,segRespRT
130,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block06,vistazo,CVC,CVC,jor,word,match,jor,vis,filler06,,,,,
131,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block06,piltrafa,CVC,CVC,jor,word,match,jor,pil,filler04,,,,,
133,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,pulgada,CVC,CVC,jor,word,match,jor,pul,filler05,,,,,
134,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,fastidio,CVC,CVC,jor,word,match,jor,fas,filler03,,,,,
135,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,zapato,CV,CVC,jor,word,mismatch,jor,zap,filler01,,,,,
136,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,jornada,CVC,CVC,jor,word,match,jor,jor,critical,,,,,
137,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,taquilla,CV,CVC,jor,word,mismatch,jor,taq,filler07,,,,,
138,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,cilindro,CV,CVC,jor,word,mismatch,jor,cil,filler09,,,,,
139,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,cizalla,CV,CVC,jor,word,mismatch,jor,ciz,filler08,,,,,
140,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,vistazo,CVC,CVC,jor,word,match,jor,vis,filler06,,,,,
141,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block08,venganza,CVC,CVC,jor,word,match,jor,ven,filler02,,,,,
143,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block11,cuntela,CVC,CV,ga,nonword,mismatch,gar,cun,filler07,,,,,
144,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block11,pembanse,CVC,CV,ga,nonword,mismatch,gar,pem,filler08,,,,,
145,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block11,numete,CV,CV,ga,nonword,match,gar,num,filler04,,,,,
146,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block11,garventa,CVC,CV,ga,nonword,mismatch,gar,gar,critical,,,,,
147,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block11,tildona,CVC,CV,ga,nonword,mismatch,gar,til,filler05,,,,,
148,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block11,mufenza,CV,CV,ga,nonword,match,gar,muf,filler06,,,,,
